trainname,time,station,x,y
230,958,大井町,775,365
230,959,大井町〜大崎,835,365
230,960,大井町〜大崎,835,365
230,961,大崎,895,365
231,950,新木場,55,365
231,951,新木場,55,365
231,952,新木場〜東雲,115,365
231,953,新木場〜東雲,115,365
231,954,東雲,175,365
231,955,国際展示場,295,365
231,956,国際展示場,295,365
231,957,国際展示場〜東京テレポート,355,365
231,958,東京テレポート,415,365
231,959,東京テレポート,415,365
231,960,東京テレポート,415,365
231,961,東京テレポート〜天王洲アイル,475,365
231,962,東京テレポート〜天王洲アイル,475,365
231,963,天王洲アイル,535,365
231,964,天王洲アイル〜品川シーサイド,595,365
231,965,品川シーサイド,655,365
231,966,品川シーサイド,655,365
231,967,品川シーサイド〜大井町,715,365
231,968,大井町,775,365
231,969,大井町,775,365
231,970,大井町〜大崎,835,365
231,971,大井町〜大崎,835,365
231,972,大崎,895,365
232,959,新木場,55,365
232,960,新木場,55,365
232,961,新木場〜東雲,115,365
232,962,東雲,175,365
232,963,東雲〜国際展示場,295,365
232,964,国際展示場,295,365
232,965,国際展示場,295,365
232,966,東京テレポート,415,365
232,967,東京テレポート,415,365
232,968,東京テレポート〜天王洲アイル,475,365
232,969,東京テレポート〜天王洲アイル,475,365
232,970,天王洲アイル,535,365
232,971,天王洲アイル,535,365
232,972,品川シーサイド,655,365
232,973,品川シーサイド,655,365
232,974,品川シーサイド〜大井町,715,365
232,975,大井町,775,365
232,976,大井町,775,365
232,977,大井町〜大崎,835,365
232,978,大井町〜大崎,835,365
232,979,大崎,895,365
233,965,新木場,55,365
233,966,新木場,55,365
233,967,新木場〜東雲,115,365
233,968,新木場〜東雲,115,365
233,969,東雲,175,365
233,970,国際展示場,295,365
233,971,国際展示場,295,365
233,972,国際展示場〜東京テレポート,355,365
233,973,東京テレポート,415,365
233,974,東京テレポート,415,365
233,975,東京テレポート〜天王洲アイル,475,365
233,976,東京テレポート〜天王洲アイル,475,365
233,977,東京テレポート〜天王洲アイル,475,365
233,978,天王洲アイル,535,365
233,979,天王洲アイル〜品川シーサイド,595,365
233,980,品川シーサイド,655,365
233,981,品川シーサイド〜大井町,715,365
233,982,品川シーサイド〜大井町,715,365
233,983,大井町,775,365
233,984,大井町〜大崎,835,365
233,985,大井町〜大崎,835,365
233,986,大崎,895,365
234,977,新木場,55,365
234,978,新木場,55,365
234,979,新木場〜東雲,115,365
234,980,東雲,175,365
234,981,国際展示場,295,365
234,982,国際展示場,295,365
234,983,国際展示場〜東京テレポート,355,365
234,984,東京テレポート,415,365
234,985,東京テレポート,415,365
234,986,東京テレポート〜天王洲アイル,475,365
234,987,東京テレポート〜天王洲アイル,475,365
234,988,天王洲アイル,535,365
234,989,天王洲アイル,535,365
234,990,天王洲アイル〜品川シーサイド,595,365
234,991,品川シーサイド,655,365
234,992,品川シーサイド〜大井町,715,365
234,993,大井町,775,365
234,994,大井町,775,365
234,995,大井町〜大崎,835,365
234,996,大井町〜大崎,835,365
234,997,大崎,895,365
235,983,新木場,55,365
235,984,新木場,55,365
235,985,新木場〜東雲,115,365
235,986,東雲,175,365
235,987,東雲,175,365
235,988,国際展示場,295,365
235,989,国際展示場,295,365
235,990,国際展示場〜東京テレポート,355,365
235,991,東京テレポート,415,365
235,992,東京テレポート〜天王洲アイル,475,365
235,993,東京テレポート〜天王洲アイル,475,365
235,994,東京テレポート〜天王洲アイル,475,365
235,995,天王洲アイル,535,365
235,996,天王洲アイル〜品川シーサイド,595,365
235,997,品川シーサイド,655,365
235,998,品川シーサイド〜大井町,715,365
235,999,品川シーサイド〜大井町,715,365
235,1000,大井町,775,365
235,1001,大井町〜大崎,835,365
235,1002,大井町〜大崎,835,365
235,1003,大崎,895,365
236,989,新木場,55,365
236,990,新木場,55,365
236,991,新木場〜東雲,115,365
236,992,東雲,175,365
236,993,東雲〜国際展示場,295,365
236,994,国際展示場,295,365
236,995,国際展示場,295,365
236,996,東京テレポート,415,365
236,997,東京テレポート,415,365
236,998,東京テレポート〜天王洲アイル,475,365
236,999,東京テレポート〜天王洲アイル,475,365
236,1000,天王洲アイル,535,365
236,1001,天王洲アイル,535,365
236,1002,天王洲アイル〜品川シーサイド,595,365
236,1003,品川シーサイド,655,365
236,1004,品川シーサイド〜大井町,715,365
236,1005,大井町,775,365
236,1006,大井町,775,365
236,1007,大井町〜大崎,835,365
236,1008,大井町〜大崎,835,365
236,1009,大崎,895,365
237,994,新木場,55,365
237,995,新木場,55,365
237,996,新木場〜東雲,115,365
237,997,東雲,175,365
237,998,東雲〜国際展示場,295,365
237,999,国際展示場,295,365
237,1000,国際展示場,295,365
237,1001,東京テレポート,415,365
237,1002,東京テレポート,415,365
237,1003,東京テレポート〜天王洲アイル,475,365
237,1004,東京テレポート〜天王洲アイル,475,365
237,1005,天王洲アイル,535,365
237,1006,天王洲アイル,535,365
237,1007,天王洲アイル〜品川シーサイド,595,365
237,1008,品川シーサイド,655,365
237,1009,品川シーサイド〜大井町,715,365
237,1010,大井町,775,365
237,1011,大井町,775,365
237,1012,大井町〜大崎,835,365
237,1013,大井町〜大崎,835,365
237,1014,大崎,895,365
238,1002,新木場,55,365
238,1003,新木場,55,365
238,1004,新木場〜東雲,115,365
238,1005,東雲,175,365
238,1006,東雲〜国際展示場,295,365
238,1007,国際展示場,295,365
238,1008,国際展示場,295,365
238,1009,東京テレポート,415,365
238,1010,東京テレポート,415,365
238,1011,東京テレポート〜天王洲アイル,475,365
238,1012,東京テレポート〜天王洲アイル,475,365
238,1013,天王洲アイル,535,365
238,1014,天王洲アイル,535,365
238,1015,天王洲アイル〜品川シーサイド,595,365
238,1016,品川シーサイド,655,365
238,1017,品川シーサイド〜大井町,715,365
238,1018,大井町,775,365
238,1019,大井町,775,365
238,1020,大井町〜大崎,835,365
238,1021,大井町〜大崎,835,365
238,1022,大崎,895,365
239,1006,新木場,55,365
239,1007,新木場,55,365
239,1008,新木場〜東雲,115,365
239,1009,新木場〜東雲,115,365
239,1010,東雲,175,365
239,1011,国際展示場,295,365
239,1012,国際展示場,295,365
239,1013,国際展示場〜東京テレポート,355,365
239,1014,東京テレポート,415,365
239,1015,東京テレポート,415,365
239,1016,東京テレポート〜天王洲アイル,475,365
239,1017,東京テレポート〜天王洲アイル,475,365
239,1018,天王洲アイル,535,365
239,1019,天王洲アイル〜品川シーサイド,595,365
239,1020,品川シーサイド,655,365
239,1021,品川シーサイド,655,365
239,1022,品川シーサイド〜大井町,715,365
239,1023,大井町,775,365
239,1024,大井町,775,365
239,1025,大井町〜大崎,835,365
239,1026,大井町〜大崎,835,365
239,1027,大崎,895,365
240,1014,新木場,55,365
240,1015,新木場,55,365
240,1016,新木場〜東雲,115,365
240,1017,東雲,175,365
240,1018,東雲,175,365
240,1019,国際展示場,295,365
240,1020,国際展示場,295,365
240,1021,国際展示場〜東京テレポート,355,365
240,1022,東京テレポート,415,365
240,1023,東京テレポート〜天王洲アイル,475,365
240,1024,東京テレポート〜天王洲アイル,475,365
240,1025,東京テレポート〜天王洲アイル,475,365
240,1026,天王洲アイル,535,365
240,1027,天王洲アイル〜品川シーサイド,595,365
240,1028,品川シーサイド,655,365
240,1029,品川シーサイド〜大井町,715,365
240,1030,品川シーサイド〜大井町,715,365
240,1031,大井町,775,365
240,1032,大井町〜大崎,835,365
240,1033,大井町〜大崎,835,365
240,1034,大崎,895,365
241,1022,新木場,55,365
241,1023,新木場,55,365
241,1024,新木場〜東雲,115,365
241,1025,東雲,175,365
241,1026,東雲〜国際展示場,295,365
241,1027,国際展示場,295,365
241,1028,国際展示場,295,365
241,1029,東京テレポート,415,365
241,1030,東京テレポート,415,365
241,1031,東京テレポート〜天王洲アイル,475,365
241,1032,東京テレポート〜天王洲アイル,475,365
241,1033,天王洲アイル,535,365
241,1034,天王洲アイル,535,365
241,1035,天王洲アイル〜品川シーサイド,595,365
241,1036,品川シーサイド,655,365
241,1037,品川シーサイド〜大井町,715,365
241,1038,大井町,775,365
241,1039,大井町,775,365
241,1040,大井町〜大崎,835,365
241,1041,大井町〜大崎,835,365
241,1042,大崎,895,365
242,1027,新木場,55,365
242,1028,新木場,55,365
242,1029,新木場〜東雲,115,365
242,1030,東雲,175,365
242,1031,東雲〜国際展示場,295,365
242,1032,国際展示場,295,365
242,1033,国際展示場,295,365
242,1034,東京テレポート,415,365
242,1035,東京テレポート,415,365
242,1036,東京テレポート〜天王洲アイル,475,365
242,1037,東京テレポート〜天王洲アイル,475,365
242,1038,天王洲アイル,535,365
242,1039,天王洲アイル,535,365
242,1040,品川シーサイド,655,365
242,1041,品川シーサイド,655,365
242,1042,品川シーサイド〜大井町,715,365
242,1043,大井町,775,365
242,1044,大井町,775,365
242,1045,大井町〜大崎,835,365
242,1046,大井町〜大崎,835,365
242,1047,大崎,895,365
243,1033,新木場,55,365
243,1034,新木場,55,365
243,1035,新木場〜東雲,115,365
243,1036,新木場〜東雲,115,365
243,1037,東雲,175,365
243,1038,国際展示場,295,365
243,1039,国際展示場,295,365
243,1040,国際展示場〜東京テレポート,355,365
243,1041,東京テレポート,415,365
243,1042,東京テレポート,415,365
243,1043,東京テレポート〜天王洲アイル,475,365
243,1044,東京テレポート〜天王洲アイル,475,365
243,1045,天王洲アイル,535,365
243,1046,天王洲アイル〜品川シーサイド,595,365
243,1047,品川シーサイド,655,365
243,1048,品川シーサイド,655,365
243,1049,品川シーサイド〜大井町,715,365
243,1050,大井町,775,365
243,1051,大井町,775,365
243,1052,大井町〜大崎,835,365
243,1053,大井町〜大崎,835,365
243,1054,大崎,895,365
244,1039,新木場,55,365
244,1040,新木場,55,365
244,1041,新木場〜東雲,115,365
244,1042,東雲,175,365
244,1043,東雲,175,365
244,1044,国際展示場,295,365
244,1045,国際展示場,295,365
244,1046,国際展示場〜東京テレポート,355,365
244,1047,東京テレポート,415,365
244,1048,東京テレポート〜天王洲アイル,475,365
244,1049,東京テレポート〜天王洲アイル,475,365
244,1050,天王洲アイル,535,365
244,1051,天王洲アイル,535,365
244,1052,天王洲アイル〜品川シーサイド,595,365
244,1053,品川シーサイド,655,365
244,1054,品川シーサイド〜大井町,715,365
244,1055,大井町,775,365
244,1056,大井町,775,365
244,1057,大井町〜大崎,835,365
244,1058,大井町〜大崎,835,365
244,1059,大崎,895,365
245,1045,新木場,55,365
245,1046,新木場,55,365
245,1047,新木場〜東雲,115,365
245,1048,新木場〜東雲,115,365
245,1049,東雲,175,365
245,1050,東雲〜国際展示場,295,365
245,1051,国際展示場,295,365
245,1052,国際展示場〜東京テレポート,355,365
245,1053,東京テレポート,415,365
245,1054,東京テレポート,415,365
245,1055,東京テレポート〜天王洲アイル,475,365
245,1056,東京テレポート〜天王洲アイル,475,365
245,1057,天王洲アイル,535,365
245,1058,天王洲アイル,535,365
245,1059,品川シーサイド,655,365
245,1060,品川シーサイド,655,365
245,1061,品川シーサイド〜大井町,715,365
245,1062,大井町,775,365
245,1063,大井町,775,365
245,1064,大井町〜大崎,835,365
245,1065,大井町〜大崎,835,365
245,1066,大崎,895,365
246,1054,新木場,55,365
246,1055,新木場,55,365
246,1056,新木場〜東雲,115,365
246,1057,東雲,175,365
246,1058,東雲〜国際展示場,295,365
246,1059,国際展示場,295,365
246,1060,国際展示場,295,365
246,1061,東京テレポート,415,365
246,1062,東京テレポート,415,365
246,1063,東京テレポート〜天王洲アイル,475,365
246,1064,東京テレポート〜天王洲アイル,475,365
246,1065,天王洲アイル,535,365
246,1066,天王洲アイル,535,365
246,1067,天王洲アイル〜品川シーサイド,595,365
246,1068,品川シーサイド,655,365
246,1069,品川シーサイド〜大井町,715,365
246,1070,大井町,775,365
246,1071,大井町,775,365
246,1072,大井町〜大崎,835,365
246,1073,大井町〜大崎,835,365
246,1074,大崎,895,365
247,1060,新木場,55,365
247,1061,新木場,55,365
247,1062,新木場〜東雲,115,365
247,1063,東雲,175,365
247,1064,東雲,175,365
247,1065,国際展示場,295,365
247,1066,国際展示場,295,365
247,1067,国際展示場〜東京テレポート,355,365
247,1068,東京テレポート,415,365
247,1069,東京テレポート〜天王洲アイル,475,365
247,1070,東京テレポート〜天王洲アイル,475,365
247,1071,東京テレポート〜天王洲アイル,475,365
247,1072,天王洲アイル,535,365
247,1073,天王洲アイル〜品川シーサイド,595,365
247,1074,品川シーサイド,655,365
247,1075,品川シーサイド〜大井町,715,365
247,1076,品川シーサイド〜大井町,715,365
247,1077,大井町,775,365
247,1078,大井町〜大崎,835,365
247,1079,大井町〜大崎,835,365
247,1080,大崎,895,365
248,1067,新木場,55,365
248,1068,新木場,55,365
248,1069,新木場〜東雲,115,365
248,1070,東雲,175,365
248,1071,東雲〜国際展示場,295,365
248,1072,国際展示場,295,365
248,1073,国際展示場,295,365
248,1074,東京テレポート,415,365
248,1075,東京テレポート,415,365
248,1076,東京テレポート〜天王洲アイル,475,365
248,1077,東京テレポート〜天王洲アイル,475,365
248,1078,天王洲アイル,535,365
248,1079,天王洲アイル,535,365
248,1080,天王洲アイル〜品川シーサイド,595,365
248,1081,品川シーサイド,655,365
248,1082,品川シーサイド〜大井町,715,365
248,1083,大井町,775,365
248,1084,大井町,775,365
248,1085,大井町〜大崎,835,365
248,1086,大井町〜大崎,835,365
248,1087,大崎,895,365
249,1074,新木場,55,365
249,1075,新木場,55,365
249,1076,新木場〜東雲,115,365
249,1077,東雲,175,365
249,1078,東雲,175,365
249,1079,国際展示場,295,365
249,1080,国際展示場,295,365
249,1081,国際展示場〜東京テレポート,355,365
249,1082,東京テレポート,415,365
249,1083,東京テレポート,415,365
249,1084,東京テレポート〜天王洲アイル,475,365
249,1085,東京テレポート〜天王洲アイル,475,365
249,1086,天王洲アイル,535,365
249,1087,天王洲アイル〜品川シーサイド,595,365
249,1088,品川シーサイド,655,365
249,1089,品川シーサイド,655,365
249,1090,品川シーサイド〜大井町,715,365
249,1091,大井町,775,365
249,1092,大井町,775,365
249,1093,大井町〜大崎,835,365
249,1094,大井町〜大崎,835,365
249,1095,大崎,895,365
250,1079,新木場,55,365
250,1080,新木場,55,365
250,1081,新木場〜東雲,115,365
250,1082,東雲,175,365
250,1083,東雲〜国際展示場,295,365
250,1084,国際展示場,295,365
250,1085,国際展示場,295,365
250,1086,東京テレポート,415,365
250,1087,東京テレポート,415,365
250,1088,東京テレポート〜天王洲アイル,475,365
250,1089,東京テレポート〜天王洲アイル,475,365
250,1090,天王洲アイル,535,365
250,1091,天王洲アイル,535,365
250,1092,天王洲アイル〜品川シーサイド,595,365
250,1093,品川シーサイド,655,365
250,1094,品川シーサイド〜大井町,715,365
250,1095,大井町,775,365
250,1096,大井町,775,365
250,1097,大井町〜大崎,835,365
250,1098,大井町〜大崎,835,365
250,1099,大崎,895,365
251,1085,新木場,55,365
251,1086,新木場,55,365
251,1087,新木場〜東雲,115,365
251,1088,東雲,175,365
251,1089,東雲,175,365
251,1090,国際展示場,295,365
251,1091,国際展示場,295,365
251,1092,国際展示場〜東京テレポート,355,365
251,1093,東京テレポート,415,365
251,1094,東京テレポート〜天王洲アイル,475,365
251,1095,東京テレポート〜天王洲アイル,475,365
251,1096,東京テレポート〜天王洲アイル,475,365
251,1097,天王洲アイル,535,365
251,1098,天王洲アイル〜品川シーサイド,595,365
251,1099,品川シーサイド,655,365
251,1100,品川シーサイド,655,365
251,1101,品川シーサイド〜大井町,715,365
251,1102,大井町,775,365
251,1103,大井町,775,365
251,1104,大井町〜大崎,835,365
251,1105,大井町〜大崎,835,365
251,1106,大崎,895,365
252,1090,新木場,55,365
252,1091,新木場,55,365
252,1092,新木場〜東雲,115,365
252,1093,新木場〜東雲,115,365
252,1094,東雲,175,365
252,1095,東雲〜国際展示場,295,365
252,1096,国際展示場,295,365
252,1097,国際展示場〜東京テレポート,355,365
252,1098,東京テレポート,415,365
252,1099,東京テレポート,415,365
252,1100,東京テレポート〜天王洲アイル,475,365
252,1101,東京テレポート〜天王洲アイル,475,365
252,1102,天王洲アイル,535,365
252,1103,天王洲アイル,535,365
252,1104,品川シーサイド,655,365
252,1105,品川シーサイド,655,365
252,1106,品川シーサイド〜大井町,715,365
252,1107,大井町,775,365
252,1108,大井町,775,365
252,1109,大井町〜大崎,835,365
252,1110,大井町〜大崎,835,365
252,1111,大崎,895,365
253,1098,新木場,55,365
253,1099,新木場,55,365
253,1100,新木場〜東雲,115,365
253,1101,東雲,175,365
253,1102,東雲〜国際展示場,295,365
253,1103,国際展示場,295,365
253,1104,国際展示場,295,365
253,1105,東京テレポート,415,365
253,1106,東京テレポート,415,365
253,1107,東京テレポート〜天王洲アイル,475,365
253,1108,東京テレポート〜天王洲アイル,475,365
253,1109,天王洲アイル,535,365
253,1110,天王洲アイル,535,365
253,1111,天王洲アイル〜品川シーサイド,595,365
253,1112,品川シーサイド,655,365
253,1113,品川シーサイド〜大井町,715,365
253,1114,大井町,775,365
253,1115,大井町,775,365
253,1116,大井町〜大崎,835,365
253,1117,大井町〜大崎,835,365
253,1118,大崎,895,365
254,1104,新木場,55,365
254,1105,新木場,55,365
254,1106,新木場〜東雲,115,365
254,1107,東雲,175,365
254,1108,東雲,175,365
254,1109,国際展示場,295,365
254,1110,国際展示場,295,365
254,1111,国際展示場〜東京テレポート,355,365
254,1112,東京テレポート,415,365
254,1113,東京テレポート〜天王洲アイル,475,365
254,1114,東京テレポート〜天王洲アイル,475,365
254,1115,天王洲アイル,535,365
254,1116,天王洲アイル,535,365
254,1117,天王洲アイル〜品川シーサイド,595,365
254,1118,品川シーサイド,655,365
254,1119,品川シーサイド〜大井町,715,365
254,1120,品川シーサイド〜大井町,715,365
254,1121,大井町,775,365
254,1122,大井町,775,365
254,1123,大井町〜大崎,835,365
254,1124,大井町〜大崎,835,365
254,1125,大崎,895,365
255,1112,新木場,55,365
255,1113,新木場,55,365
255,1114,新木場〜東雲,115,365
255,1115,東雲,175,365
255,1116,東雲,175,365
255,1117,国際展示場,295,365
255,1118,国際展示場,295,365
255,1119,国際展示場〜東京テレポート,355,365
255,1120,東京テレポート,415,365
255,1121,東京テレポート〜天王洲アイル,475,365
255,1122,東京テレポート〜天王洲アイル,475,365
255,1123,天王洲アイル,535,365
255,1124,天王洲アイル,535,365
255,1125,天王洲アイル〜品川シーサイド,595,365
255,1126,品川シーサイド,655,365
255,1127,品川シーサイド〜大井町,715,365
255,1128,品川シーサイド〜大井町,715,365
255,1129,大井町,775,365
255,1130,大井町,775,365
255,1131,大井町〜大崎,835,365
255,1132,大井町〜大崎,835,365
255,1133,大崎,895,365
256,1117,新木場,55,365
256,1118,新木場,55,365
256,1119,新木場〜東雲,115,365
256,1120,東雲,175,365
256,1121,東雲,175,365
256,1122,国際展示場,295,365
256,1123,国際展示場,295,365
256,1124,国際展示場〜東京テレポート,355,365
256,1125,東京テレポート,415,365
256,1126,東京テレポート〜天王洲アイル,475,365
256,1127,東京テレポート〜天王洲アイル,475,365
256,1128,天王洲アイル,535,365
256,1129,天王洲アイル〜品川シーサイド,595,365
256,1130,天王洲アイル〜品川シーサイド,595,365
256,1131,品川シーサイド,655,365
256,1132,品川シーサイド〜大井町,715,365
256,1133,品川シーサイド〜大井町,715,365
256,1134,大井町,775,365
256,1135,大井町,775,365
256,1136,大井町〜大崎,835,365
256,1137,大井町〜大崎,835,365
256,1138,大崎,895,365
257,1123,新木場,55,365
257,1124,新木場,55,365
257,1125,新木場〜東雲,115,365
257,1126,新木場〜東雲,115,365
257,1127,東雲,175,365
257,1128,東雲〜国際展示場,295,365
257,1129,国際展示場,295,365
257,1130,国際展示場〜東京テレポート,355,365
257,1131,東京テレポート,415,365
257,1132,東京テレポート,415,365
257,1133,東京テレポート〜天王洲アイル,475,365
257,1134,東京テレポート〜天王洲アイル,475,365
257,1135,天王洲アイル,535,365
257,1136,天王洲アイル,535,365
257,1137,品川シーサイド,655,365
257,1138,品川シーサイド,655,365
257,1139,品川シーサイド〜大井町,715,365
257,1140,大井町,775,365
257,1141,大井町,775,365
257,1142,大井町〜大崎,835,365
257,1143,大井町〜大崎,835,365
257,1144,大崎,895,365
258,1130,新木場,55,365
258,1131,新木場,55,365
258,1132,新木場〜東雲,115,365
258,1133,東雲,175,365
258,1134,東雲〜国際展示場,295,365
258,1135,国際展示場,295,365
258,1136,国際展示場,295,365
258,1137,東京テレポート,415,365
258,1138,東京テレポート,415,365
258,1139,東京テレポート,415,365
258,1140,東京テレポート〜天王洲アイル,475,365
258,1141,東京テレポート〜天王洲アイル,475,365
258,1142,天王洲アイル,535,365
258,1143,天王洲アイル〜品川シーサイド,595,365
258,1144,品川シーサイド,655,365
258,1145,品川シーサイド,655,365
258,1146,品川シーサイド〜大井町,715,365
258,1147,大井町,775,365
258,1148,大井町,775,365
258,1149,大井町〜大崎,835,365
258,1150,大井町〜大崎,835,365
258,1151,大崎,895,365
259,1138,新木場,55,365
259,1139,新木場,55,365
259,1140,新木場〜東雲,115,365
259,1141,東雲,175,365
259,1142,東雲〜国際展示場,295,365
259,1143,国際展示場,295,365
259,1144,国際展示場,295,365
259,1145,東京テレポート,415,365
259,1146,東京テレポート,415,365
259,1147,東京テレポート〜天王洲アイル,475,365
259,1148,東京テレポート〜天王洲アイル,475,365
259,1149,天王洲アイル,535,365
259,1150,天王洲アイル,535,365
259,1151,品川シーサイド,655,365
259,1152,品川シーサイド,655,365
259,1153,品川シーサイド〜大井町,715,365
259,1154,大井町,775,365
259,1155,大井町,775,365
259,1156,大井町〜大崎,835,365
259,1157,大井町〜大崎,835,365
259,1158,大崎,895,365
260,1142,新木場,55,365
260,1143,新木場,55,365
260,1144,新木場〜東雲,115,365
260,1145,東雲,175,365
260,1146,東雲,175,365
260,1147,国際展示場,295,365
260,1148,国際展示場,295,365
260,1149,国際展示場〜東京テレポート,355,365
260,1150,東京テレポート,415,365
260,1151,東京テレポート〜天王洲アイル,475,365
260,1152,東京テレポート〜天王洲アイル,475,365
260,1153,東京テレポート〜天王洲アイル,475,365
260,1154,天王洲アイル,535,365
260,1155,天王洲アイル〜品川シーサイド,595,365
260,1156,品川シーサイド,655,365
260,1157,品川シーサイド〜大井町,715,365
260,1158,品川シーサイド〜大井町,715,365
260,1159,大井町,775,365
260,1160,大井町〜大崎,835,365
260,1161,大井町〜大崎,835,365
260,1162,大崎,895,365
261,1951,新木場,55,365
261,1952,新木場,55,365
261,1953,新木場〜東雲,115,365
261,1954,東雲,175,365
261,1955,東雲〜国際展示場,295,365
261,1956,国際展示場,295,365
261,1957,国際展示場,295,365
261,1958,東京テレポート,415,365
261,1959,東京テレポート,415,365
261,1960,東京テレポート〜天王洲アイル,475,365
261,1961,東京テレポート〜天王洲アイル,475,365
261,1962,天王洲アイル,535,365
261,1963,天王洲アイル,535,365
261,1964,品川シーサイド,655,365
261,1965,品川シーサイド,655,365
261,1966,品川シーサイド〜大井町,715,365
261,1967,大井町,775,365
261,1968,大井町,775,365
261,1969,大井町〜大崎,835,365
261,1970,大井町〜大崎,835,365
261,1971,大崎,895,365
262,1157,新木場,55,365
262,1158,新木場,55,365
262,1159,新木場〜東雲,115,365
262,1160,東雲,175,365
262,1161,東雲,175,365
262,1162,国際展示場,295,365
262,1163,国際展示場,295,365
262,1164,国際展示場〜東京テレポート,355,365
262,1165,東京テレポート,415,365
262,1166,東京テレポート〜天王洲アイル,475,365
262,1167,東京テレポート〜天王洲アイル,475,365
262,1168,東京テレポート〜天王洲アイル,475,365
262,1169,天王洲アイル,535,365
262,1170,天王洲アイル〜品川シーサイド,595,365
262,1171,品川シーサイド,655,365
262,1172,品川シーサイド〜大井町,715,365
262,1173,品川シーサイド〜大井町,715,365
262,1174,大井町,775,365
262,1175,大井町〜大崎,835,365
262,1176,大井町〜大崎,835,365
262,1177,大崎,895,365
263,1163,新木場,55,365
263,1164,新木場,55,365
263,1165,新木場〜東雲,115,365
263,1166,新木場〜東雲,115,365
263,1167,東雲,175,365
263,1168,国際展示場,295,365
263,1169,国際展示場,295,365
263,1170,国際展示場〜東京テレポート,355,365
263,1171,東京テレポート,415,365
263,1172,東京テレポート,415,365
263,1173,東京テレポート〜天王洲アイル,475,365
263,1174,東京テレポート〜天王洲アイル,475,365
263,1175,天王洲アイル,535,365
263,1176,天王洲アイル〜品川シーサイド,595,365
263,1177,品川シーサイド,655,365
263,1178,品川シーサイド,655,365
263,1179,品川シーサイド〜大井町,715,365
263,1180,大井町,775,365
263,1181,大井町,775,365
263,1182,大井町〜大崎,835,365
263,1183,大井町〜大崎,835,365
263,1184,大崎,895,365
264,1170,新木場,55,365
264,1171,新木場,55,365
264,1172,新木場〜東雲,115,365
264,1173,東雲,175,365
264,1174,東雲〜国際展示場,295,365
264,1175,国際展示場,295,365
264,1176,国際展示場,295,365
264,1177,東京テレポート,415,365
264,1178,東京テレポート,415,365
264,1179,東京テレポート〜天王洲アイル,475,365
264,1180,東京テレポート〜天王洲アイル,475,365
264,1181,天王洲アイル,535,365
264,1182,天王洲アイル,535,365
264,1183,品川シーサイド,655,365
264,1184,品川シーサイド,655,365
264,1185,品川シーサイド〜大井町,715,365
264,1186,大井町,775,365
264,1187,大井町,775,365
264,1188,大井町〜大崎,835,365
264,1189,大井町〜大崎,835,365
264,1190,大崎,895,365
265,1177,新木場,55,365
265,1178,新木場,55,365
265,1179,新木場〜東雲,115,365
265,1180,東雲,175,365
265,1181,東雲〜国際展示場,295,365
265,1182,国際展示場,295,365
265,1183,国際展示場,295,365
265,1184,東京テレポート,415,365
265,1185,東京テレポート,415,365
265,1186,東京テレポート〜天王洲アイル,475,365
265,1187,東京テレポート〜天王洲アイル,475,365
265,1188,東京テレポート〜天王洲アイル,475,365
265,1189,天王洲アイル,535,365
265,1190,天王洲アイル〜品川シーサイド,595,365
265,1191,品川シーサイド,655,365
265,1192,品川シーサイド〜大井町,715,365
265,1193,品川シーサイド〜大井町,715,365
265,1194,大井町,775,365
265,1195,大井町〜大崎,835,365
265,1196,大井町〜大崎,835,365
265,1197,大崎,895,365
266,1184,新木場,55,365
266,1185,新木場,55,365
266,1186,新木場〜東雲,115,365
266,1187,東雲,175,365
266,1188,東雲〜国際展示場,295,365
266,1189,国際展示場,295,365
266,1190,国際展示場,295,365
266,1191,東京テレポート,415,365
266,1192,東京テレポート,415,365
266,1193,東京テレポート〜天王洲アイル,475,365
266,1194,東京テレポート〜天王洲アイル,475,365
266,1195,天王洲アイル,535,365
266,1196,天王洲アイル,535,365
266,1197,品川シーサイド,655,365
266,1198,品川シーサイド,655,365
266,1199,品川シーサイド〜大井町,715,365
266,1200,大井町,775,365
266,1201,大井町,775,365
266,1202,大井町〜大崎,835,365
266,1203,大井町〜大崎,835,365
266,1204,大崎,895,365
267,1189,新木場,55,365
267,1190,新木場,55,365
267,1191,新木場〜東雲,115,365
267,1192,東雲,175,365
267,1193,東雲〜国際展示場,295,365
267,1194,国際展示場,295,365
267,1195,国際展示場,295,365
267,1196,東京テレポート,415,365
267,1197,東京テレポート,415,365
267,1198,東京テレポート〜天王洲アイル,475,365
267,1199,東京テレポート〜天王洲アイル,475,365
267,1200,天王洲アイル,535,365
267,1201,天王洲アイル,535,365
267,1202,品川シーサイド,655,365
267,1203,品川シーサイド,655,365
267,1204,品川シーサイド〜大井町,715,365
267,1205,大井町,775,365
267,1206,大井町,775,365
267,1207,大井町〜大崎,835,365
267,1208,大井町〜大崎,835,365
267,1209,大崎,895,365
268,1194,新木場,55,365
268,1195,新木場,55,365
268,1196,新木場〜東雲,115,365
268,1197,新木場〜東雲,115,365
268,1198,東雲,175,365
268,1199,国際展示場,295,365
268,1200,国際展示場,295,365
268,1201,国際展示場〜東京テレポート,355,365
268,1202,東京テレポート,415,365
268,1203,東京テレポート,415,365
268,1204,東京テレポート〜天王洲アイル,475,365
268,1205,東京テレポート〜天王洲アイル,475,365
268,1206,天王洲アイル,535,365
268,1207,天王洲アイル〜品川シーサイド,595,365
